"","time","Q_BVR_m3.d"
"2286",2019-04-05,9146.00939652229
"2287",2019-04-06,6402.2065775656
"2288",2019-04-07,4481.54460429592
"2289",2019-04-08,9201.53379080652
"2290",2019-04-09,6441.07365356457
"2291",2019-04-10,4508.7515574952
"2292",2019-04-11,3156.12609024664
"2293",2019-04-12,3647.11397311026
"2294",2019-04-13,3198.903017482
"2295",2019-04-14,23393.6907638149
"2296",2019-04-15,16563.2671346704
"2297",2019-04-16,11594.2869942693
"2298",2019-04-17,8116.0008959885
"2299",2019-04-18,5681.20062719195
"2300",2019-04-19,23573.9931508811
"2301",2019-04-20,16501.7952056168
"2302",2019-04-21,11551.2566439317
"2303",2019-04-22,8085.87965075221
"2304",2019-04-23,5660.11575552655
"2305",2019-04-24,3962.08102886858
"2306",2019-04-25,2773.45672020801
"2307",2019-04-26,3592.44527085612
"2308",2019-04-27,2514.71168959929
"2309",2019-04-28,1760.2981827195
"2310",2019-04-29,1232.20872790365
"2311",2019-04-30,862.546109532555
"2312",2019-05-01,603.782276672788
"2313",2019-05-02,422.647593670952
"2314",2019-05-03,7195.4138060525
"2315",2019-05-04,6127.09037652374
"2316",2019-05-05,6280.96330334541
"2317",2019-05-06,4396.67431234179
"2318",2019-05-07,3077.67201863925
"2319",2019-05-08,2154.37041304748
"2320",2019-05-09,1508.05928913323
"2321",2019-05-10,1055.64150239326
"2322",2019-05-11,3098.28004335577
"2323",2019-05-12,8800.20773549767
"2324",2019-05-13,6160.14541484837
"2325",2019-05-14,4312.10179039386
"2326",2019-05-15,3018.4712532757
"2327",2019-05-16,2112.92987729299
"2328",2019-05-17,1479.05091410509
"2329",2019-05-18,1035.33563987357
"2330",2019-05-19,724.734947911496
"2331",2019-05-20,507.314463538047
"2332",2019-05-21,355.120124476633
"2333",2019-05-22,248.584087133643
"2334",2019-05-23,174.00886099355
"2335",2019-05-24,121.806202695485
"2336",2019-05-25,300.491765111717
"2337",2019-05-26,2735.61478301515
"2338",2019-05-27,1914.9303481106
"2339",2019-05-28,1340.45124367742
"2340",2019-05-29,2839.92188227012
"2341",2019-05-30,1987.94531758908
"2342",2019-05-31,5005.1875520404
"2343",2019-06-01,3503.63128642828
"2344",2019-06-02,2452.5419004998
"2345",2019-06-03,1716.77933034986
"2346",2019-06-04,1201.7455312449
"2347",2019-06-05,841.221871871431
"2348",2019-06-06,588.855310310002
"2349",2019-06-07,19209.5607225965
"2350",2019-06-08,61483.3231223089
"2351",2019-06-09,44111.8545572412
"2352",2019-06-10,39270.1249049439
"2353",2019-06-11,27489.0874334607
"2354",2019-06-12,19242.3612034225
"2355",2019-06-13,13469.6528423957
"2356",2019-06-14,9428.75698967702
"2357",2019-06-15,6600.12989277392
"2358",2019-06-16,4620.09092494174
"2359",2019-06-17,4078.17873746704
"2360",2019-06-18,4941.47775153292
"2361",2019-06-19,3459.03442607304
"2362",2019-06-20,2421.32409825113
"2363",2019-06-21,1694.92686877579
"2364",2019-06-22,1186.44880814305
"2365",2019-06-23,830.514165700138
"2366",2019-06-24,2223.12862068177
"2367",2019-06-25,1556.19003447724
"2368",2019-06-26,1089.33302413407
"2369",2019-06-27,762.533116893849
"2370",2019-06-28,533.773181825694
"2371",2019-06-29,1591.86054955878
"2372",2019-06-30,1114.30238469115
"2373",2019-07-01,780.011669283802
"2374",2019-07-02,546.008168498661
"2375",2019-07-03,382.205717949063
"2376",2019-07-04,8991.61478352029
"2377",2019-07-05,6294.1303484642
"2378",2019-07-06,4405.89124392494
"2379",2019-07-07,4780.10597321311
"2380",2019-07-08,3346.07418124918
"2381",2019-07-09,2342.25192687443
"2382",2019-07-10,1639.5763488121
"2383",2019-07-11,1147.70344416847
"2384",2019-07-12,803.392410917928
"2385",2019-07-13,562.374687642549
"2386",2019-07-14,393.662281349785
"2387",2019-07-15,275.563596944849
"2388",2019-07-16,192.894517861394
"2389",2019-07-17,135.026162502976
"2390",2019-07-18,94.5183137520833
"2391",2019-07-19,66.1628196264583
"2392",2019-07-20,46.3139737385208
"2393",2019-07-21,24104.7554667957
"2394",2019-07-22,19400.2513202605
"2395",2019-07-23,25845.8029539323
"2396",2019-07-24,18092.0620677526
"2397",2019-07-25,12664.4434474268
"2398",2019-07-26,8865.11041319879
"2399",2019-07-27,6205.57728923916
"2400",2019-07-28,4343.90410246741
"2401",2019-07-29,3040.73287172719
"2402",2019-07-30,5946.99258813407
"2403",2019-07-31,4162.89481169385
"2404",2019-08-01,3821.84351086172
"2405",2019-08-02,2675.29045760321
"2406",2019-08-03,1872.70332032224
"2407",2019-08-04,1310.89232422557
"2408",2019-08-05,917.6246269579
"2409",2019-08-06,642.33723887053
"2410",2019-08-07,449.636067209371
"2411",2019-08-08,314.74524704656
"2412",2019-08-09,220.321672932592
"2413",2019-08-10,154.225171052814
"2414",2019-08-11,107.95761973697
"2415",2019-08-12,75.570333815879
"2416",2019-08-13,52.8992336711153
"2417",2019-08-14,37.0294635697807
"2418",2019-08-15,1583.6138635962
"2419",2019-08-16,8868.67719194384
"2420",2019-08-17,6208.07403436069
"2421",2019-08-18,4345.65182405248
"2422",2019-08-19,3041.95627683674
"2423",2019-08-20,2129.36939378572
"2424",2019-08-21,1490.55857565
"2425",2019-08-22,4440.78681007633
"2426",2019-08-23,19835.0739844679
"2427",2019-08-24,13884.5517891276
"2428",2019-08-25,9719.18625238929
"2429",2019-08-26,6803.4303766725
"2430",2019-08-27,6938.63012445046
"2431",2019-08-28,4857.04108711533
"2432",2019-08-29,3399.92876098073
"2433",2019-08-30,2379.95013268651
"2434",2019-08-31,1665.96509288056
"2435",2019-09-01,1166.17556501639
"2436",2019-09-02,816.322895511473
"2437",2019-09-03,571.426026858031
"2438",2019-09-04,399.998218800622
"2439",2019-09-05,279.998753160435
"2440",2019-09-06,195.999127212305
"2441",2019-09-07,137.199389048613
"2442",2019-09-08,96.0395723340293
"2443",2019-09-09,67.2277006338205
"2444",2019-09-10,47.0593904436744
"2445",2019-09-11,6560.9645546742
"2446",2019-09-12,4592.67518827194
"2447",2019-09-13,3214.87263179036
"2448",2019-09-14,2549.44383068836
"2449",2019-09-15,1784.61068148185
"2450",2019-09-16,1249.2274770373
"2451",2019-09-17,874.459233926107
"2452",2019-09-18,612.121463748275
"2453",2019-09-19,428.485024623792
"2454",2019-09-20,299.939517236655
"2455",2019-09-21,209.957662065658
"2456",2019-09-22,146.970363445961
"2457",2019-09-23,102.879254412173
"2458",2019-09-24,72.0154780885208
"2459",2019-09-25,50.4108346619646
"2460",2019-09-26,35.2875842633752
"2461",2019-09-27,24.7013089843626
"2462",2019-09-28,4624.15151975633
"2463",2019-09-29,3236.90606382943
"2464",2019-09-30,2453.63707123243
"2465",2019-10-01,1717.5459498627
"2466",2019-10-02,1202.28216490389
"2467",2019-10-03,841.597515432724
"2468",2019-10-04,589.118260802907
"2469",2019-10-05,412.382782562035
"2470",2019-10-06,1240.80179709468
"2471",2019-10-07,868.561257966277
"2472",2019-10-08,8606.05835068338
"2473",2019-10-09,6024.24084547837
"2474",2019-10-10,4216.96859183486
"2475",2019-10-11,2951.8780142844
"2476",2019-10-12,2066.31460999908
"2477",2019-10-13,1446.42022699936
"2478",2019-10-14,1012.49415889955
"2479",2019-10-15,708.745911229685
"2480",2019-10-16,17633.4473049
"2481",2019-10-17,12343.41311343
"2482",2019-10-18,8640.38917940099
"2483",2019-10-19,7598.38664709284
"2484",2019-10-20,32827.8440848751
"2485",2019-10-21,22979.4908594125
"2486",2019-10-22,22805.3688495208
"2487",2019-10-23,15963.7581946645
"2488",2019-10-24,11174.6307362652
"2489",2019-10-25,7822.24151538562
"2490",2019-10-26,5475.56906076993
"2491",2019-10-27,12978.4741363864
"2492",2019-10-28,9084.9318954705
"2493",2019-10-29,6359.45232682935
"2494",2019-10-30,11492.3800096569
"2495",2019-10-31,10270.7190621349
"2496",2019-11-01,7189.5033434944
"2497",2019-11-02,5032.65234044608
"2498",2019-11-03,3522.85663831226
"2499",2019-11-04,2465.99964681858
"2500",2019-11-05,1726.19975277301
"2501",2019-11-06,1208.3398269411
"2502",2019-11-07,845.837878858772
"2503",2019-11-08,592.086515201141
"2504",2019-11-09,414.460560640799
"2505",2019-11-10,290.122392448559
"2506",2019-11-11,203.085674713991
"2507",2019-11-12,688.344963906912
"2508",2019-11-13,481.841474734839
"2509",2019-11-14,337.289032314387
"2510",2019-11-15,236.102322620071
"2511",2019-11-16,165.27162583405
"2512",2019-11-17,115.690138083835
"2513",2019-11-18,1562.8562911487
"2514",2019-11-19,1093.99940380409
"2515",2019-11-20,765.799582662861
"2516",2019-11-21,536.059707864003
"2517",2019-11-22,375.241795504802
"2518",2019-11-23,8395.98316935136
"2519",2019-11-24,6522.23141854595
"2520",2019-11-25,4565.56199298217
"2521",2019-11-26,3195.89339508752
"2522",2019-11-27,5118.18680500307
"2523",2019-11-28,3582.73076350215
"2524",2019-11-29,2507.9115344515
"2525",2019-11-30,9384.08323275265
"2526",2019-12-01,22448.2796373019
"2527",2019-12-02,15713.7957461113
"2528",2019-12-03,10999.6570222779
"2529",2019-12-04,7699.75991559454
"2530",2019-12-05,5389.83194091618
"2531",2019-12-06,3772.88235864132
"2532",2019-12-07,2641.01765104893
"2533",2019-12-08,1848.71235573425
"2534",2019-12-09,8815.33700485084
"2535",2019-12-10,7364.66510339559
"2536",2019-12-11,5155.26557237691
"2537",2019-12-12,3608.68590066384
"2538",2019-12-13,10163.4755686179
"2539",2019-12-14,20545.1218135768
"2540",2019-12-15,14381.5852695038
"2541",2019-12-16,10067.1096886526
"2542",2019-12-17,7585.8199810524
"2543",2019-12-18,5310.07398673668
"2544",2019-12-19,3717.05179071567
"2545",2019-12-20,2601.93625350097
"2546",2019-12-21,1821.35537745068
"2547",2019-12-22,1274.94876421548
"2548",2019-12-23,892.464134950833
"2549",2019-12-24,624.724894465583
"2550",2019-12-25,437.307426125908
"2551",2019-12-26,306.115198288136
"2552",2019-12-27,214.280638801695
"2553",2019-12-28,149.996447161187
"2554",2019-12-29,2334.93312245842
"2555",2019-12-30,1634.4531857209
"2556",2019-12-31,1144.11723000463
